reporting_period,firm_name,firm_group,joint_reporting,product_group,complaints_opened,complaints_closed,pct_closed_3days,pct_closed_3to8weeks,uphold_rate,denominator,source_file
2025H1,Cynergy Bank PLC,CYNERGY CAPITAL LTD,no,Home finance,2.0,2.0,,1.0,,1.31,firm-level-complaints-data-2025-h1.xlsx
2025H1,Digital Moneybox Limited,NO GROUP,no,Banking and credit cards,535.0,404.0,0.2921,0.7079,0.3886,0.36,firm-level-complaints-data-2025-h1.xlsx
2025H1,Digital Moneybox Limited,NO GROUP,no,Decumulation & pensions,19.0,19.0,0.2632,0.7368,0.4211,0.2,firm-level-complaints-data-2025-h1.xlsx
2025H1,Digital Moneybox Limited,NO GROUP,no,Investments,101.0,98.0,0.2245,0.7755,0.2653,0.1,firm-level-complaints-data-2025-h1.xlsx
2025H1,Domestic & General Insurance PLC,CVC CAPITAL PARTNERS ADVISORY GROUP HOLDING FOUNDATION,no,Insurance & pure protection,60444.0,59489.0,0.7763,0.2143,0.5665,5.1,firm-level-complaints-data-2025-h1.xlsx
2025H1,Elderbridge Limited,TECH MAHINDRA LIMITED,no,Home finance,756.0,783.0,0.0319,0.8008,0.4393,45.42,firm-level-complaints-data-2025-h1.xlsx
2025H1,Embark Investment Services Limited,LLOYDS BANKING GROUP PLC,no,Banking and credit cards,0.0,0.0,,,,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Embark Investment Services Limited,LLOYDS BANKING GROUP PLC,no,Decumulation & pensions,305.0,422.0,0.3341,0.2417,0.7488,2.35,firm-level-complaints-data-2025-h1.xlsx
2025H1,Embark Investment Services Limited,LLOYDS BANKING GROUP PLC,no,Home finance,0.0,0.0,,,,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Embark Investment Services Limited,LLOYDS BANKING GROUP PLC,no,Insurance & pure protection,0.0,0.0,,,,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Embark Investment Services Limited,LLOYDS BANKING GROUP PLC,no,Investments,323.0,463.0,0.3283,0.2397,0.6285,0.86,firm-level-complaints-data-2025-h1.xlsx
2025H1,Embark Services Limited,LLOYDS BANKING GROUP PLC,no,Banking and credit cards,0.0,0.0,,,,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Embark Services Limited,LLOYDS BANKING GROUP PLC,no,Decumulation & pensions,515.0,471.0,0.0722,0.3355,0.8004,10.62,firm-level-complaints-data-2025-h1.xlsx
2025H1,Embark Services Limited,LLOYDS BANKING GROUP PLC,no,Home finance,0.0,0.0,,,,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Embark Services Limited,LLOYDS BANKING GROUP PLC,no,Insurance & pure protection,0.0,0.0,,,,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Embark Services Limited,LLOYDS BANKING GROUP PLC,no,Investments,0.0,0.0,,,,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Equiniti Financial Services Limited,EQUINITI GROUP PLC,no,Decumulation & pensions,26.0,25.0,0.32,0.68,0.76,58.43,firm-level-complaints-data-2025-h1.xlsx
2025H1,Equiniti Financial Services Limited,EQUINITI GROUP PLC,no,Investments,2333.0,2228.0,0.4758,0.5229,0.3905,0.39,firm-level-complaints-data-2025-h1.xlsx
2025H1,Ergo Travel Insurance Services LTD,NO GROUP,no,Insurance & pure protection,2738.0,2614.0,0.1959,0.7223,0.4227,1.31,firm-level-complaints-data-2025-h1.xlsx
2025H1,Ergo UK Specialty Limited,NO GROUP,no,Insurance & pure protection,574.0,513.0,0.0312,0.924,0.5497,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Esure Insurance Limited,ESURE GROUP PLC,no,Insurance & pure protection,14395.0,14334.0,0.4976,0.4717,0.7272,3.35,firm-level-complaints-data-2025-h1.xlsx
2025H1,Eui Limited,ADMIRAL GROUP PLC,yes,Insurance & pure protection,70326.0,69925.0,0.4779,0.4751,0.6158,4.14,firm-level-complaints-data-2025-h1.xlsx
2025H1,Evolution Insurance Company Limited,NO GROUP,no,Insurance & pure protection,540.0,543.0,0.2063,0.7035,0.2781,0.77,firm-level-complaints-data-2025-h1.xlsx
2025H1,Exeter Friendly Society Limited,EXETER FRIENDLY SOCIETY LIMITED,no,Insurance & pure protection,1294.0,1308.0,0.737,0.2592,0.0726,8.94,firm-level-complaints-data-2025-h1.xlsx
2025H1,Experian Limited,EXPERIAN PLC,no,Home finance,0.0,0.0,,,,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Experian Limited,EXPERIAN PLC,no,Insurance & pure protection,0.0,0.0,,,,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Family Assurance Friendly Society Limited,NO GROUP,no,Banking and credit cards,0.0,0.0,,,,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Family Assurance Friendly Society Limited,NO GROUP,no,Decumulation & pensions,3.0,3.0,0.3333,0.6667,0.0,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Family Assurance Friendly Society Limited,NO GROUP,no,Home finance,0.0,0.0,,,,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Family Assurance Friendly Society Limited,NO GROUP,no,Insurance & pure protection,530.0,550.0,0.4327,0.5636,0.5582,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Family Assurance Friendly Society Limited,NO GROUP,no,Investments,160.0,165.0,0.5333,0.4667,0.703,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Family Equity Plan Limited,FAMILY ASSURANCE FRIENDLY SOCIETY LTD,no,Banking and credit cards,631.0,615.0,0.3512,0.6488,0.5171,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Family Equity Plan Limited,FAMILY ASSURANCE FRIENDLY SOCIETY LTD,no,Decumulation & pensions,0.0,0.0,,,,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Family Equity Plan Limited,FAMILY ASSURANCE FRIENDLY SOCIETY LTD,no,Home finance,0.0,0.0,,,,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Family Equity Plan Limited,FAMILY ASSURANCE FRIENDLY SOCIETY LTD,no,Insurance & pure protection,0.0,0.0,,,,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Family Equity Plan Limited,FAMILY ASSURANCE FRIENDLY SOCIETY LTD,no,Investments,563.0,565.0,0.3664,0.6301,0.469,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Financial Administration Services Limited,FIDELITY HOLDINGS LIMITED,no,Decumulation & pensions,630.0,641.0,0.1217,0.7036,0.5554,3.27,firm-level-complaints-data-2025-h1.xlsx
2025H1,Financial Administration Services Limited,FIDELITY HOLDINGS LIMITED,no,Investments,1224.0,1245.0,0.102,0.7671,0.4635,1.28,firm-level-complaints-data-2025-h1.xlsx
2025H1,First Central Insurance Management Limited,FIRST CENTRAL GROUP LIMITED,no,Insurance & pure protection,8149.0,8266.0,0.5665,0.4044,0.5427,5.73,firm-level-complaints-data-2025-h1.xlsx
2025H1,Firstrand Bank Limited,FIRSTRAND LIMITED,no,Insurance & pure protection,21.0,22.0,0.0,0.7273,0.0,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Forester Life Limited,FORESTER HOLDINGS (EUROPE) LIMITED,no,Decumulation & pensions,31.0,26.0,0.4231,0.5,0.2308,2.2,firm-level-complaints-data-2025-h1.xlsx
2025H1,Forester Life Limited,FORESTER HOLDINGS (EUROPE) LIMITED,no,Insurance & pure protection,29.0,30.0,0.4667,0.5,0.3333,0.65,firm-level-complaints-data-2025-h1.xlsx
2025H1,Forester Life Limited,FORESTER HOLDINGS (EUROPE) LIMITED,no,Investments,552.0,520.0,0.5558,0.4365,0.3558,0.52,firm-level-complaints-data-2025-h1.xlsx
2025H1,Fortegra Europe Insurance Company LTD,NO GROUP,no,Insurance & pure protection,3743.0,3100.0,0.2723,0.7113,0.5494,1.0,firm-level-complaints-data-2025-h1.xlsx
2025H1,Funding Circle LTD,NO GROUP,no,Investments,15.0,18.0,0.1111,0.8333,0.3889,,firm-level-complaints-data-2025-h1.xlsx
2025H1,HSBC Bank PLC,NO GROUP,no,Banking and credit cards,465.0,454.0,0.7423,0.2004,0.522,0.29,firm-level-complaints-data-2025-h1.xlsx
2025H1,HSBC Bank PLC,NO GROUP,no,Decumulation & pensions,0.0,0.0,,,,,firm-level-complaints-data-2025-h1.xlsx
2025H1,HSBC Bank PLC,NO GROUP,no,Home finance,0.0,0.0,,,,,firm-level-complaints-data-2025-h1.xlsx
2025H1,HSBC Bank PLC,NO GROUP,no,Insurance & pure protection,2.0,2.0,0.5,0.5,0.5,0.15,firm-level-complaints-data-2025-h1.xlsx
2025H1,HSBC Bank PLC,NO GROUP,no,Investments,47.0,54.0,0.2222,0.5556,0.6667,3.15,firm-level-complaints-data-2025-h1.xlsx
2025H1,HSBC UK Bank PLC,HSBC HOLDINGS PLC,no,Banking and credit cards,84351.0,83920.0,0.7221,0.2746,0.5973,2.95,firm-level-complaints-data-2025-h1.xlsx
2025H1,HSBC UK Bank PLC,HSBC HOLDINGS PLC,no,Decumulation & pensions,66.0,69.0,0.1739,0.4928,0.6522,0.21,firm-level-complaints-data-2025-h1.xlsx
2025H1,HSBC UK Bank PLC,HSBC HOLDINGS PLC,no,Home finance,5264.0,5186.0,0.3218,0.6516,0.6138,5.42,firm-level-complaints-data-2025-h1.xlsx
2025H1,HSBC UK Bank PLC,HSBC HOLDINGS PLC,no,Insurance & pure protection,548.0,522.0,0.272,0.7107,0.4655,0.06,firm-level-complaints-data-2025-h1.xlsx
2025H1,HSBC UK Bank PLC,HSBC HOLDINGS PLC,no,Investments,1160.0,1105.0,0.1783,0.7792,0.6516,1.03,firm-level-complaints-data-2025-h1.xlsx
2025H1,Halifax Share Dealing Limited,LLOYDS BANKING GROUP PLC,no,Banking and credit cards,0.0,0.0,,,,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Halifax Share Dealing Limited,LLOYDS BANKING GROUP PLC,no,Decumulation & pensions,35.0,29.0,0.2414,0.6552,0.7586,4.82,firm-level-complaints-data-2025-h1.xlsx
2025H1,Halifax Share Dealing Limited,LLOYDS BANKING GROUP PLC,no,Home finance,0.0,0.0,,,,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Halifax Share Dealing Limited,LLOYDS BANKING GROUP PLC,no,Insurance & pure protection,0.0,0.0,,,,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Halifax Share Dealing Limited,LLOYDS BANKING GROUP PLC,no,Investments,651.0,634.0,0.3565,0.5599,0.5047,0.96,firm-level-complaints-data-2025-h1.xlsx
2025H1,Hargreaves Lansdown Asset Management Limited,HARGREAVES LANSDOWN LIMITED,no,Decumulation & pensions,1938.0,2026.0,0.1969,0.7794,0.6012,2.26,firm-level-complaints-data-2025-h1.xlsx
2025H1,Hargreaves Lansdown Asset Management Limited,HARGREAVES LANSDOWN LIMITED,no,Investments,4701.0,4461.0,0.2547,0.7285,0.4788,1.38,firm-level-complaints-data-2025-h1.xlsx
2025H1,Hastings Insurance Services Limited,HASTINGS GROUP,yes,Insurance & pure protection,18123.0,17586.0,0.2439,0.7367,0.5305,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Hbos Investment Fund Managers Limited,LLOYDS BANKING GROUP PLC,no,Banking and credit cards,0.0,0.0,,,,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Hbos Investment Fund Managers Limited,LLOYDS BANKING GROUP PLC,no,Decumulation & pensions,0.0,0.0,,,,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Hbos Investment Fund Managers Limited,LLOYDS BANKING GROUP PLC,no,Home finance,0.0,0.0,,,,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Hbos Investment Fund Managers Limited,LLOYDS BANKING GROUP PLC,no,Insurance & pure protection,0.0,0.0,,,,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Hbos Investment Fund Managers Limited,LLOYDS BANKING GROUP PLC,no,Investments,734.0,756.0,0.455,0.5013,0.7831,2.53,firm-level-complaints-data-2025-h1.xlsx
2025H1,Helvetia Global Solutions LTD,NO GROUP,no,Insurance & pure protection,914.0,916.0,0.1103,0.8723,0.4858,0.46,firm-level-complaints-data-2025-h1.xlsx
2025H1,Highway Insurance Company Limited,ALLIANZ SE,no,Insurance & pure protection,744.0,762.0,0.2139,0.5814,0.4121,1.06,firm-level-complaints-data-2025-h1.xlsx
2025H1,Hiscox Insurance Company Limited,HISCOX LTD.,yes,Insurance & pure protection,510.0,517.0,0.1006,0.8491,0.5513,0.92,firm-level-complaints-data-2025-h1.xlsx
2025H1,Home Retail Group Card Services Limited,J SAINSBURY PLC,no,Banking and credit cards,4438.0,4359.0,0.39,0.6011,0.3008,1.49,firm-level-complaints-data-2025-h1.xlsx
2025H1,Homeserve Membership Limited,HOMESERVE PLC,no,Insurance & pure protection,2971.0,3072.0,0.3314,0.6605,0.248,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Hood Travel Limited,NO GROUP,no,Insurance & pure protection,740.0,637.0,0.4788,0.4914,0.2951,4.49,firm-level-complaints-data-2025-h1.xlsx
2025H1,Howserv Limited,STAYSURE HOLDINGS LTD,no,Insurance & pure protection,2358.0,2374.0,0.3521,0.639,0.4229,1.7,firm-level-complaints-data-2025-h1.xlsx
2025H1,I Go 4 Ltd.,MARKERSTUDY GROUP,no,Insurance & pure protection,940.0,921.0,0.2649,0.7188,0.4202,1.27,firm-level-complaints-data-2025-h1.xlsx
2025H1,Ikano Bank Ab (publ),NO GROUP,no,Banking and credit cards,1191.0,1362.0,0.243,0.6968,0.3943,4.33,firm-level-complaints-data-2025-h1.xlsx
2025H1,Inshur UK LTD,NO GROUP,no,Insurance & pure protection,614.0,606.0,0.8053,0.1667,0.1485,8.21,firm-level-complaints-data-2025-h1.xlsx
2025H1,Insurance Factory Limited,NO GROUP,no,Insurance & pure protection,2708.0,3211.0,0.3806,0.6007,0.678,7.58,firm-level-complaints-data-2025-h1.xlsx
2025H1,Intact Insurance UK Limited,NO GROUP,no,Decumulation & pensions,0.0,,,,,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Intact Insurance UK Limited,NO GROUP,no,Insurance & pure protection,8694.0,9144.0,0.4201,0.529,0.524,3.08,firm-level-complaints-data-2025-h1.xlsx
2025H1,Inter Partner Assistance Sa,AXA GROUP,no,Insurance & pure protection,8212.0,9685.0,0.2482,0.4641,0.7373,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Interactive Brokers (u.k.) Limited,NO GROUP,no,Investments,927.0,862.0,0.1218,0.7715,0.21,2.23,firm-level-complaints-data-2025-h1.xlsx
2025H1,Interactive Investor Services Limited,ABERDEEN GROUP,no,Decumulation & pensions,280.0,287.0,0.0976,0.8571,0.6098,2.87,firm-level-complaints-data-2025-h1.xlsx
2025H1,Interactive Investor Services Limited,ABERDEEN GROUP,no,Investments,2225.0,2287.0,0.2112,0.7787,0.4666,2.59,firm-level-complaints-data-2025-h1.xlsx
2025H1,J.p. Morgan Europe Limited,JPMORGAN CHASE & CO,no,Banking and credit cards,10803.0,10763.0,0.3896,0.6096,0.466,1.37,firm-level-complaints-data-2025-h1.xlsx
2025H1,James Hay Administration Company Limited,NO GROUP,no,Decumulation & pensions,950.0,1244.0,0.0619,0.5305,0.8111,18.74,firm-level-complaints-data-2025-h1.xlsx
2025H1,Janus Henderson Fund Management UK Limited,JANUS HENDERSON GROUP PLC,no,Investments,569.0,570.0,0.3281,0.6404,0.3807,2.68,firm-level-complaints-data-2025-h1.xlsx
2025H1,Kensington Mortgage Company Limited,NO GROUP,no,Home finance,919.0,894.0,0.3445,0.6465,0.3009,14.57,firm-level-complaints-data-2025-h1.xlsx
2025H1,Kroo Bank LTD,NO GROUP,no,Banking and credit cards,893.0,893.0,0.0,0.9295,0.2968,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Landmark Mortgages Limited,NO GROUP,no,Home finance,604.0,633.0,0.2859,0.684,0.4202,37.71,firm-level-complaints-data-2025-h1.xlsx
2025H1,Leeds Building Society,LEEDS BUILDING SOCIETY,no,Banking and credit cards,2336.0,2391.0,,0.4714,0.6307,2.26,firm-level-complaints-data-2025-h1.xlsx
2025H1,Leeds Building Society,LEEDS BUILDING SOCIETY,no,Home finance,1076.0,1098.0,,0.6166,0.5647,5.25,firm-level-complaints-data-2025-h1.xlsx
2025H1,Leeds Building Society,LEEDS BUILDING SOCIETY,no,Insurance & pure protection,5.0,5.0,,0.4,0.4,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Legal And General Assurance Society Limited,LEGAL & GENERAL GROUP PLC,no,Decumulation & pensions,1386.0,1270.0,0.1354,0.8551,0.715,1.18,firm-level-complaints-data-2025-h1.xlsx
2025H1,Legal And General Assurance Society Limited,LEGAL & GENERAL GROUP PLC,no,Insurance & pure protection,3051.0,3119.0,0.4229,0.5566,0.4441,0.7,firm-level-complaints-data-2025-h1.xlsx
2025H1,Lenvi Servicing Limited,NO GROUP,no,Home finance,756.0,782.0,0.2404,0.5818,0.8338,3.7,firm-level-complaints-data-2025-h1.xlsx
2025H1,Link Financial Outsourcing Limited,NO GROUP,no,Home finance,11.0,,,,,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Liverpool Victoria Financial Services Limited,LIVERPOOL VICTORIA GROUP,no,Decumulation & pensions,384.0,397.0,0.4433,0.5063,0.8161,2.55,firm-level-complaints-data-2025-h1.xlsx
2025H1,Liverpool Victoria Financial Services Limited,LIVERPOOL VICTORIA GROUP,no,Insurance & pure protection,1349.0,1380.0,0.6333,0.3486,0.5826,1.42,firm-level-complaints-data-2025-h1.xlsx
2025H1,Liverpool Victoria Financial Services Limited,LIVERPOOL VICTORIA GROUP,no,Investments,274.0,275.0,0.5964,0.3455,0.8473,4.46,firm-level-complaints-data-2025-h1.xlsx
2025H1,Liverpool Victoria Insurance Company Limited,ALLIANZ SE,no,Insurance & pure protection,10359.0,10636.0,0.3057,0.5069,0.5366,2.52,firm-level-complaints-data-2025-h1.xlsx
2025H1,Lloyds Bank General Insurance Limited,LLOYDS BANKING GROUP PLC,no,Banking and credit cards,0.0,0.0,,,,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Lloyds Bank General Insurance Limited,LLOYDS BANKING GROUP PLC,no,Decumulation & pensions,0.0,0.0,,,,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Lloyds Bank General Insurance Limited,LLOYDS BANKING GROUP PLC,no,Home finance,0.0,0.0,,,,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Lloyds Bank General Insurance Limited,LLOYDS BANKING GROUP PLC,no,Insurance & pure protection,5782.0,5776.0,0.1974,0.7355,0.7445,2.27,firm-level-complaints-data-2025-h1.xlsx
2025H1,Lloyds Bank General Insurance Limited,LLOYDS BANKING GROUP PLC,no,Investments,0.0,0.0,,,,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Lloyds Bank PLC,LLOYDS BANKING GROUP PLC,no,Banking and credit cards,78119.0,76734.0,0.5867,0.3011,0.6727,2.13,firm-level-complaints-data-2025-h1.xlsx
2025H1,Lloyds Bank PLC,LLOYDS BANKING GROUP PLC,no,Decumulation & pensions,43.0,44.0,0.0909,0.7045,0.2273,0.24,firm-level-complaints-data-2025-h1.xlsx
2025H1,Lloyds Bank PLC,LLOYDS BANKING GROUP PLC,no,Home finance,2845.0,2884.0,0.4317,0.5302,0.621,7.97,firm-level-complaints-data-2025-h1.xlsx
2025H1,Lloyds Bank PLC,LLOYDS BANKING GROUP PLC,no,Insurance & pure protection,350.0,339.0,0.1298,0.8201,0.1416,0.52,firm-level-complaints-data-2025-h1.xlsx
2025H1,Lloyds Bank PLC,LLOYDS BANKING GROUP PLC,no,Investments,46.0,40.0,0.125,0.75,0.275,0.17,firm-level-complaints-data-2025-h1.xlsx
2025H1,London And Country Mortgages LTD,NO GROUP,no,Home finance,585.0,574.0,0.2404,0.7596,0.6882,,firm-level-complaints-data-2025-h1.xlsx
2025H1,London And Country Mortgages LTD,NO GROUP,no,Insurance & pure protection,48.0,46.0,0.1522,0.8478,0.5217,,firm-level-complaints-data-2025-h1.xlsx
2025H1,M & G Securities Limited,M&G PLC,no,Investments,738.0,734.0,0.2929,0.6853,0.5477,,firm-level-complaints-data-2025-h1.xlsx
2025H1,MBNA Limited,LLOYDS BANKING GROUP PLC,no,Banking and credit cards,9487.0,9578.0,0.5894,0.3839,0.5314,3.47,firm-level-complaints-data-2025-h1.xlsx
2025H1,MBNA Limited,LLOYDS BANKING GROUP PLC,no,Decumulation & pensions,0.0,0.0,,,,,firm-level-complaints-data-2025-h1.xlsx
2025H1,MBNA Limited,LLOYDS BANKING GROUP PLC,no,Home finance,0.0,0.0,,,,,firm-level-complaints-data-2025-h1.xlsx
2025H1,MBNA Limited,LLOYDS BANKING GROUP PLC,no,Insurance & pure protection,8.0,8.0,0.75,0.25,0.0,0.35,firm-level-complaints-data-2025-h1.xlsx
2025H1,MBNA Limited,LLOYDS BANKING GROUP PLC,no,Investments,0.0,0.0,,,,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Manypets LTD,NO GROUP,no,Insurance & pure protection,3709.0,3973.0,0.0121,0.6091,0.5817,12.78,firm-level-complaints-data-2025-h1.xlsx
2025H1,Marks & Spencer Financial Services PLC,HSBC HOLDINGS PLC,no,Banking and credit cards,7097.0,7224.0,0.7835,0.2143,0.6744,2.77,firm-level-complaints-data-2025-h1.xlsx
2025H1,Marks & Spencer Financial Services PLC,HSBC HOLDINGS PLC,no,Decumulation & pensions,0.0,0.0,,,,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Marks & Spencer Financial Services PLC,HSBC HOLDINGS PLC,no,Home finance,0.0,0.0,,,,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Marks & Spencer Financial Services PLC,HSBC HOLDINGS PLC,no,Insurance & pure protection,100.0,97.0,0.5773,0.4227,0.5876,0.13,firm-level-complaints-data-2025-h1.xlsx
2025H1,Marks & Spencer Financial Services PLC,HSBC HOLDINGS PLC,no,Investments,0.0,0.0,,,,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Marshmallow Financial Services LTD,NO GROUP,yes,Insurance & pure protection,5700.0,5656.0,0.2329,0.6855,0.4303,21.16,firm-level-complaints-data-2025-h1.xlsx
2025H1,Metlife Europe D.a.c.,NO GROUP,no,Insurance & pure protection,808.0,743.0,0.1036,0.7887,0.5437,1.78,firm-level-complaints-data-2025-h1.xlsx
2025H1,Metro Bank PLC,METRO BANK PLC,no,Banking and credit cards,9473.0,9789.0,0.3795,0.6179,0.4502,3.45,firm-level-complaints-data-2025-h1.xlsx
2025H1,Metro Bank PLC,METRO BANK PLC,no,Home finance,201.0,218.0,0.3349,0.6606,0.7156,10.77,firm-level-complaints-data-2025-h1.xlsx
2025H1,Millennium Insurance Company Limited,NO GROUP,no,Insurance & pure protection,759.0,714.0,0.4566,0.535,0.3515,0.91,firm-level-complaints-data-2025-h1.xlsx
2025H1,Monzo Bank LTD,MONZO BANK LIMITED,no,Banking and credit cards,34946.0,37486.0,0.2488,0.6736,0.3008,2.31,firm-level-complaints-data-2025-h1.xlsx
2025H1,Monzo Bank LTD,MONZO BANK LIMITED,no,Decumulation & pensions,30.0,25.0,0.04,0.88,0.44,1.34,firm-level-complaints-data-2025-h1.xlsx
2025H1,Monzo Bank LTD,MONZO BANK LIMITED,no,Investments,116.0,124.0,0.2742,0.6129,0.3145,0.24,firm-level-complaints-data-2025-h1.xlsx
2025H1,Moorcroft Debt Recovery Limited,NO GROUP,no,Banking and credit cards,468.0,421.0,0.1829,0.8171,0.3848,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Motonovo Finance Limited,NO GROUP,no,Insurance & pure protection,22.0,23.0,0.0,0.8696,0.2609,,firm-level-complaints-data-2025-h1.xlsx
2025H1,Munich Re Digital Partners Limited,NO GROUP,no,Insurance & pure protection,3850.0,3482.0,0.593,0.4009,0.135,,firm-level-complaints-data-2025-h1.xlsx
2025H1,National House-building Council,NO GROUP,no,Insurance & pure protection,698.0,686.0,0.0204,0.9738,0.5262,0.48,firm-level-complaints-data-2025-h1.xlsx
2025H1,National Westminster Bank Public Limited Company,NATWEST GROUP,no,Banking and credit cards,87171.0,83986.0,0.504,0.4425,0.6064,2.81,firm-level-complaints-data-2025-h1.xlsx
2025H1,National Westminster Bank Public Limited Company,NATWEST GROUP,no,Decumulation & pensions,41.0,41.0,0.0,0.4634,0.6829,3.14,firm-level-complaints-data-2025-h1.xlsx
2025H1,National Westminster Bank Public Limited Company,NATWEST GROUP,no,Home finance,6580.0,6731.0,0.5803,0.3597,0.5537,5.7,firm-level-complaints-data-2025-h1.xlsx
2025H1,National Westminster Bank Public Limited Company,NATWEST GROUP,no,Insurance & pure protection,83.0,81.0,0.2099,0.7531,0.0494,,firm-level-complaints-data-2025-h1.xlsx
